sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19
3012.41,2481.59,2141.0667,1236.5212,0.9698,100.0,98.3344,0.1238,1.5477,0.0145,-0.0032,0.9647,197.7446,0.0,9.3115,404.4062,9.7727,0.9707,187.972,12.4673
2961.36,2362.09,2163.5889,1448.3869,1.7014,100.0,104.8333,0.1256,1.468,-0.033,-0.0022,0.9727,199.336,0.0,6.4852,413.5628,10.2384,0.9816,189.0975,12.4978
3106.55,2673.41,2202.2889,1518.2905,0.9257,100.0,94.8922,0.1213,1.4116,-0.0041,0.0025,0.9654,204.029,0.0,11.2144,408.0078,10.2079,0.9633,193.8211,12.3686
3043.23,2556.22,2230.7555,1281.7862,1.0038,100.0,111.5489,0.1235,1.4526,0.0383,-0.0115,0.9511,196.9527,0.0,6.9717,413.0281,9.538,0.9721,187.4148,12.448
3043.34,2473.49,2170.9667,1600.3858,1.043,100.0,104.9756,0.1249,1.5446,-0.0034,0.0034,0.9641,199.9462,0.0,12.0049,412.4322,9.8881,0.9659,190.0581,12.5478
3044.88,2636.69,2230.7555,1281.7862,1.0038,100.0,111.5489,0.1235,1.4868,-0.0325,0.0003,0.9679,199.9935,0.0,6.0974,408.0709,9.9073,0.9648,190.0862,12.5471
2975.62,2465.16,2198.6889,1252.113,1.8008,100.0,98.0211,0.1218,1.375,0.0022,0.0193,0.9587,198.5268,0.0,7.9559,413.9592,9.852,0.9601,188.6747,12.5471
2997.15,2531.25,2183.1,1175.1481,1.7881,100.0,111.89,0.1256,1.3647,0.0106,0.0039,0.9691,204.1897,0.0,7.9627,420.7401,10.7136,0.9821,193.4761,12.4841
2929.84,2504.5,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.5545,-0.037,-0.0001,0.9687,199.6956,0.0,7.3735,414.8036,9.8767,0.9654,189.8189,12.5471
3036.93,2570.13,2230.7555,1281.7862,1.0038,100.0,111.5489,0.1235,1.5067,-0.0081,0.0037,0.9779,199.0955,0.0,9.1496,402.8545,10.0046,0.9823,189.0909,12.4655
3100.12,2412.53,2231.4889,1275.3021,1.6787,100.0,94.1256,0.1193,1.4412,0.0051,-0.0004,0.9632,199.3895,0.0,10.7893,407.7466,9.9017,0.9649,189.4878,12.5494
3038.93,2187.67,2219.1333,1167.9207,0.9002,100.0,97.9378,0.1203,1.4144,-0.0061,-0.0072,0.9794,198.8464,0.0,12.3204,405.0104,10.0153,0.9832,188.8311,12.5065
3008.92,2566.94,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.4738,-0.0045,0.0017,0.968,198.1307,0.0,11.6285,414.5041,10.0885,0.9787,188.0423,12.4892
2981.5,2500.59,2173.6444,1458.7176,0.8811,100.0,101.5667,0.1258,1.5216,-0.0257,0.002,0.9642,198.6686,0.0,8.6025,421.9627,10.1556,0.9607,188.5131,12.4724
3046.93,2459.21,2179.0778,1820.0613,1.6746,100.0,99.33,0.1261,1.4633,0.0204,-0.0066,0.9639,198.1008,0.0,6.1443,403.4934,10.3881,0.9587,187.7127,12.47
2957.63,2558.81,2230.7555,1281.7862,1.0038,100.0,111.5489,0.1235,1.4441,0.0086,-0.0027,0.9656,199.708,0.0,11.0463,403.9733,9.9923,0.9737,189.7158,12.4998
3023.34,2493.12,2208.2334,1517.0152,1.098,100.0,110.19,0.1247,1.4487,-0.0145,0.0083,0.9666,197.545,0.0,10.357,404.7815,8.4191,0.9718,189.1258,12.4849
3042.78,2377.89,2173.4556,1433.6732,1.0304,100.0,110.5422,0.1245,1.4964,0.0204,0.0133,0.9486,197.4142,0.0,6.4832,407.2145,9.8446,0.959,187.5696,12.5553
3091.64,2340.05,2200.7333,1602.8427,0.979,100.0,95.3311,0.122,1.532,-0.0005,-0.0051,0.9518,197.8935,0.0,3.2775,400.753,10.5397,0.9702,187.3538,12.6006
3008.02,2425.16,2230.7555,1281.7862,1.0038,100.0,111.5489,0.1235,1.4411,0.0238,-0.0183,0.9489,201.9034,0.0,7.811,419.1435,10.77,0.9702,191.1334,12.4759
2993.53,2441.12,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.4909,-0.0034,-0.0088,0.9761,203.8317,0.0,12.6976,417.4887,9.4631,0.9732,194.3685,12.508
3003.08,2521.76,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.4102,0.0308,-0.0119,0.9642,197.0076,0.0,7.4221,411.0986,9.5747,0.9719,187.4329,12.5065
3053.95,2459.39,2183.1,1175.1481,1.7881,100.0,111.89,0.1256,1.3539,0.0088,-0.0022,0.9498,203.9062,0.0,8.5675,421.7719,10.7242,0.971,193.1819,12.5351
2933.89,2485.5,2189.6555,1200.5912,0.9898,100.0,98.0433,0.1215,1.5448,-0.0088,0.0057,0.9539,198.5519,0.0,12.1194,423.0623,10.5826,0.9716,187.9693,12.4998
2996.95,2446.92,2163.5889,1448.3869,1.7014,100.0,104.8333,0.1256,1.5713,-0.0125,-0.0065,0.9688,196.6883,0.0,7.0427,414.8541,9.6075,0.9631,187.0808,12.4998
3070.54,2406.4,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.5975,0.0104,-0.0095,0.9471,201.1689,0.0,10.7441,413.6401,8.1845,0.9711,192.9844,12.5471
3085.99,2550.52,2179.0778,1820.0613,1.6746,100.0,99.33,0.1261,1.4537,-0.0275,0.0002,0.9822,199.3353,0.0,6.7628,404.405,10.2926,0.9774,189.0427,12.4841
3094.34,2391.09,2207.0444,1269.6078,1.7571,100.0,97.0189,0.1221,1.4413,0.0136,0.0083,0.9603,198.8039,0.0,3.0406,411.2695,10.0541,0.9753,188.7498,12.5539
2973.71,2487.45,2163.5778,1434.2764,1.6241,100.0,105.0833,0.1249,1.5171,-0.0154,-0.0165,0.9647,203.9849,0.0,9.9348,408.29,10.6099,0.9712,193.375,12.5351
2934.01,2461.28,2168.7222,1212.104,1.5175,100.0,106.7589,0.1233,1.3322,0.0256,0.0073,0.9739,201.9994,0.0,3.1553,405.723,9.9689,0.971,192.0304,12.448
3043.22,2484.78,2191.5667,1448.8757,0.9187,100.0,104.4511,0.1261,1.515,-0.0114,-0.0075,0.9669,199.5213,0.0,12.3683,424.5635,10.0466,0.9723,189.4747,12.4849
3037.38,2441.16,2146.1111,1792.7115,1.6513,100.0,100.7244,0.1248,1.3552,0.0024,-0.015,0.9586,200.8669,0.0,10.0095,406.3165,10.7541,0.9667,190.1128,12.5351
2974.93,2473.34,2200.7333,1602.8427,0.979,100.0,95.3311,0.122,1.3947,0.0018,-0.0125,0.9562,198.5742,0.0,2.7716,397.3574,9.9788,0.9723,188.5955,12.5351
2973.55,2536.48,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.4969,-0.0098,-0.0134,0.9713,197.8825,0.0,10.5555,404.7087,10.3503,0.9811,187.5323,12.448
2964.74,2480.51,2163.5889,1448.3869,1.7014,100.0,104.8333,0.1256,1.4547,-0.0106,0.0088,0.9611,199.0842,0.0,10.63,400.9161,10.7654,0.9673,188.3188,12.5494
3057.56,2471.01,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.3784,0.0166,0.0083,0.6554,197.7383,0.0,8.753,423.2127,10.3951,0.5794,187.3432,12.5894
2954.41,2614.99,2208.2334,1517.0152,1.098,100.0,110.19,0.1247,1.4699,0.008,0.0058,0.9664,199.0747,0.0,8.8927,403.0156,10.0947,0.9785,188.9801,12.4849
2997.27,2619.88,2148.6223,1288.4151,1.499,100.0,107.9122,0.1254,1.456,0.0142,-0.0041,0.9764,203.4887,0.0,8.7325,406.4456,10.6895,0.9797,192.7992,12.448
3069.02,2474.37,2151.2,1089.5951,0.886,100.0,100.5622,0.1247,1.4192,0.0247,-0.0041,0.9805,198.9003,0.0,10.5047,445.3548,9.453,0.9805,189.4473,12.5031
2987.72,2550.52,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.4207,0.0016,-0.0056,0.9625,203.139,0.0,12.816,423.7855,9.4808,0.961,193.6582,12.4896
3057.06,2445.54,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.4902,-0.0013,0.0017,0.9541,201.7986,0.0,10.8525,409.9816,10.5452,0.9633,191.2534,12.5471
2976.4,2534.91,2185.3334,1780.4149,1.7632,100.0,93.9844,0.1215,1.4711,-0.0106,0.0065,0.9659,203.7687,0.0,7.4074,411.3695,9.9673,0.9621,193.8013,12.3686
3120.81,2349.27,2126.6555,1015.077,1.4381,100.0,102.4733,0.1255,1.5188,-0.0109,-0.0005,0.9797,196.0453,0.0,10.5245,417.1791,9.7435,0.9803,186.3018,12.5031
2984.05,2600.07,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.5634,-0.0059,-0.0029,0.9711,200.2441,0.0,10.899,425.6396,9.7049,0.9744,190.5392,12.4849
3071.29,2561.99,2219.1333,1167.9207,0.9002,100.0,97.9378,0.1203,1.4699,0.0112,-0.0112,0.9662,197.3234,0.0,6.7303,419.1987,10.2754,0.9607,187.048,12.5227
2965.67,2606.0,2155.6333,1070.0439,0.8024,100.0,101.4333,0.1241,1.4161,0.0209,-0.0095,0.9728,198.3902,0.0,11.6708,421.3578,9.4663,0.9748,188.9239,12.5553
3003.82,2527.25,2163.5889,1448.3869,1.7014,100.0,104.8333,0.1256,1.524,-0.0016,0.0061,0.9549,199.9288,0.0,6.5965,408.7776,10.832,0.9628,189.0968,12.4998
2970.71,2506.32,2180.8333,1435.0747,1.5082,100.0,107.3322,0.1261,1.5299,-0.0037,-0.0037,0.9684,199.8652,0.0,10.5981,411.7174,9.7917,0.965,190.0736,12.5471
3060.07,2693.2,2219.1333,1167.9207,0.9002,100.0,97.9378,0.1203,1.4469,0.0208,-0.0032,0.9563,204.2045,0.0,7.1805,407.5651,10.5389,0.9641,193.6656,12.5455
3108.24,2662.7,2183.3444,1111.4499,1.5548,100.0,97.5311,0.1236,1.5094,0.0039,0.0059,0.9752,199.6228,0.0,5.7127,398.4009,10.7989,0.9817,188.8239,12.4892
3008.5,2526.16,2173.6444,1458.7176,0.8811,100.0,101.5667,0.1258,1.5032,0.0266,-0.0081,0.9485,203.9961,0.0,12.6669,420.8905,10.3544,0.9703,193.6417,12.5553
3034.9,2598.02,2208.2334,1517.0152,1.098,100.0,110.19,0.1247,1.4119,-0.0031,0.0117,0.9569,200.2723,0.0,8.7724,401.4416,10.3867,0.9656,189.8856,12.5455
2884.65,2523.36,2208.2667,1656.221,0.9143,100.0,102.6267,0.1243,1.3761,0.0108,-0.0013,0.9694,203.6089,0.0,7.9538,413.6755,10.1611,0.9725,193.4479,12.5494
3028.5,2480.48,2234.5222,1590.2597,1.7889,100.0,93.1967,0.1188,1.471,0.0154,-0.0039,0.9578,200.1966,0.0,6.8229,410.4215,9.8812,0.9654,190.3154,12.5478
2941.25,2492.81,2219.1333,1167.9207,0.9002,100.0,97.9378,0.1203,1.5015,-0.0097,0.0133,0.9656,199.6883,0.0,7.8391,419.8217,9.7843,0.9716,189.904,12.5227
2980.11,2516.33,2201.8222,1288.0857,1.6769,100.0,95.9789,0.1209,1.4805,-0.0073,0.0025,0.9522,197.0832,0.0,6.6693,403.9057,10.7928,0.9603,186.2904,12.4998
3061.22,2384.19,2170.9667,1600.3858,1.043,100.0,104.9756,0.1249,1.4867,-0.0091,0.0005,0.9616,199.8174,0.0,11.3399,422.1476,10.708,0.9758,189.1094,12.5478
2933.27,2473.54,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.3973,0.0348,-0.017,0.9667,203.792,0.0,7.9459,415.37,10.7402,0.9811,193.0517,12.5065
2792.24,2533.76,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.546,-0.0149,-0.0024,0.9715,197.7082,0.0,5.7074,397.1866,10.7671,0.9809,186.9412,12.508
2991.74,2575.39,2173.6444,1458.7176,0.8811,100.0,101.5667,0.1258,1.5514,-0.0275,-0.0001,0.9681,196.9584,0.0,8.1367,413.7779,9.993,0.9733,186.9654,12.5478
2960.22,2502.25,2183.3111,1588.509,1.6269,100.0,102.8467,0.1248,1.57,0.0178,-0.0002,0.9457,198.4244,0.0,11.9112,421.8221,10.3256,0.9693,188.0988,12.5471
3078.79,2720.38,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5877,-0.0046,-0.0013,0.9683,195.8957,0.0,6.4152,402.6028,10.4771,0.9811,185.4186,12.4892
2953.55,2506.19,2146.1111,1792.7115,1.6513,100.0,100.7244,0.1248,1.451,0.0041,0.0021,0.9658,202.9072,0.0,9.6213,404.6424,10.7747,0.9718,192.1325,12.5351
2994.56,2505.35,2234.5222,1590.2597,1.7889,100.0,93.1967,0.1188,1.5755,-0.0009,-0.0027,0.9562,199.7065,0.0,6.2768,413.9843,9.8333,0.9639,189.8732,12.5478
2946.11,2491.9,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5602,-0.0006,-0.0044,0.9706,195.6162,0.0,6.7015,407.2508,10.6564,0.9822,184.9599,12.4996
2987.43,2508.22,2124.8444,1180.282,0.8465,100.0,100.7978,0.1257,1.5274,0.0075,0.0044,0.9694,200.9449,0.0,8.3687,418.5142,9.9029,0.9813,191.042,12.5031
3100.96,2547.83,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5288,-0.0144,-0.0046,0.97,194.7008,0.0,6.927,407.7636,10.5586,0.9821,184.1422,12.5031
3047.28,2186.06,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.4619,0.0189,-0.006,0.9651,197.1621,0.0,2.2935,817.003,9.9475,0.979,187.2146,12.5451
3076.81,2158.75,2208.2334,1517.0152,1.098,100.0,110.19,0.1247,1.4357,0.0089,0.0052,0.9655,199.7795,0.0,9.5309,412.8315,10.3272,0.9715,189.4522,12.5031
2951.62,2511.92,2253.5111,1397.506,0.966,100.0,109.7611,0.121,1.5527,0.0119,-0.0082,0.9572,199.7862,0.0,11.6535,413.2373,10.5044,0.9737,189.2818,12.4673
2930.42,2505.17,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.4588,-0.0143,0.0017,0.9702,198.3353,0.0,10.4761,420.1418,10.121,0.9802,188.2143,12.5031
2997.28,2357.99,2141.0667,1236.5212,0.9698,100.0,98.3344,0.1238,1.5973,-0.0534,-0.0284,0.9708,197.6416,0.0,9.3115,412.9151,9.4989,0.9744,188.1427,12.5455
3025.1,2475.18,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.5525,-0.0078,-0.0005,0.968,198.4894,0.0,11.6119,415.9781,10.1357,0.9788,188.3537,12.5059
2992.15,2538.05,2162.8445,1312.3198,0.8286,100.0,100.3633,0.1242,1.4509,0.0028,-0.0059,0.9664,200.187,0.0,7.7716,425.5928,10.1271,0.9807,190.0599,12.4849
3055.87,2569.67,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.481,0.0191,-0.0029,0.9678,196.7289,0.0,11.1189,417.5475,9.9107,0.9787,186.8182,12.5031
2971.23,2626.13,2183.3444,1111.4499,1.5548,100.0,97.5311,0.1236,1.3906,0.0047,-0.0069,0.9579,195.4009,0.0,6.2743,404.5037,10.5609,0.9758,184.84,12.4998
,2651.37,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.5301,-0.0063,0.0039,0.9631,198.8132,0.0,9.0689,407.2648,10.1332,0.9618,188.68,12.4896
3028.53,2480.42,2220.4778,1531.698,1.7751,100.0,107.6856,0.1249,1.5495,-0.018,-0.0218,0.8775,272.0451,0.0,9.0989,405.6441,102.8677,0.9768,169.1774,12.5451
3072.67,2487.08,2202.2889,1518.2905,0.9257,100.0,94.8922,0.1213,1.5657,-0.0079,0.0028,0.9531,197.2015,0.0,6.9304,407.5162,9.8532,0.9629,187.3482,12.6006
3048.78,2442.47,2183.3444,1111.4499,1.5548,100.0,97.5311,0.1236,1.4511,-0.0018,0.0013,0.9669,197.7106,0.0,5.1446,406.0384,10.7758,0.9762,186.9348,12.4784
2962.79,2560.69,2155.6333,1070.0439,0.8024,100.0,101.4333,0.1241,1.5391,0.0086,-0.0063,0.9524,200.4115,0.0,10.563,417.6844,10.5185,0.9707,189.893,12.481
3085.35,2503.86,2201.8222,1288.0857,1.6769,100.0,95.9789,0.1209,1.5166,-0.0088,0.0049,0.9773,203.8928,0.0,10.2454,413.8704,10.1975,0.9737,193.6953,12.4655
3037.82,2436.39,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5308,0.0055,-0.0062,0.9546,200.4794,0.0,7.8402,409.8728,10.6887,0.9747,189.7908,12.4706
3089.53,2695.57,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.5219,-0.0022,-0.0003,0.9792,200.4165,0.0,8.2149,424.9716,9.7257,0.9814,190.6908,12.5059
3106.03,2506.42,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.5168,-0.0097,0.0009,0.9518,200.5661,0.0,6.821,407.0275,9.6056,0.9614,190.9605,12.4724
3050.22,3299.9272805573432,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.6053,-0.0017,-0.0049,0.9694,200.851,0.0,7.375,418.1633,9.7107,0.9738,191.1403,12.4673
2929.6,2564.91,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.519,-0.0053,-0.0124,0.966,199.3192,0.0,7.2128,400.3552,10.6137,0.9802,188.7055,12.4618
3058.6,2568.35,2228.4444,1364.0563,0.8795,100.0,106.2756,0.1216,1.5886,-0.0044,0.0092,0.9714,201.2684,0.0,7.095,409.8962,9.8139,0.9756,191.4545,12.4618
2961.59,2585.06,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.4863,-0.0064,-0.0059,0.9696,194.8339,0.0,8.7108,418.4021,10.5934,0.9817,184.2405,12.448
3158.88,2462.64,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.479,-0.0041,0.0095,0.9689,199.9411,0.0,6.6688,409.9817,9.629,0.9735,190.3121,12.5031
2945.19,2456.56,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.552,0.0175,0.0027,0.9768,200.5718,0.0,8.1971,416.7517,9.8077,0.9794,190.7641,12.4871
3071.43,2370.72,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.4103,-0.0089,0.0061,0.9788,200.6603,0.0,7.2552,425.6299,9.8026,0.981,190.8577,12.4892
3026.87,2436.85,2163.8667,1106.0618,1.6273,100.0,100.8,0.1251,1.4862,0.0014,-0.0056,0.9781,194.5337,0.0,7.1662,415.7168,9.4058,0.9797,185.1278,12.508
2983.83,2413.65,2235.0556,1302.6607,1.6347,100.0,109.9856,0.123,1.5828,0.0091,-0.0045,0.9681,197.1978,0.0,11.2427,411.4665,10.0197,0.9807,187.1781,12.5451
2923.26,2548.34,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.587,-0.0191,0.0064,0.9668,200.2693,0.0,10.4684,413.349,9.6348,0.9789,190.6345,12.4849
2967.53,2545.77,2155.6333,1070.0439,0.8024,100.0,101.4333,0.1241,1.5267,0.0228,0.0068,0.9715,199.386,0.0,9.6348,419.3355,9.4583,0.9744,189.9278,12.5351
2996.16,2449.26,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.4616,-0.01,0.0037,0.9583,199.3767,0.0,8.4764,400.0975,10.725,0.9739,188.6517,12.5227
3072.99,2471.62,2126.6555,1015.077,1.4381,100.0,102.4733,0.1255,1.5006,-0.0321,-0.0087,0.9698,197.3168,0.0,10.9411,406.7105,9.4798,0.9736,187.837,12.5351
3017.28,2590.95,2124.8444,1180.282,0.8465,100.0,100.7978,0.1257,1.5211,0.0206,-0.0159,0.969,200.4979,0.0,11.4927,416.3685,9.6928,0.9734,190.8051,12.4892
3009.4,2436.38,2164.3,1031.4032,1.3626,100.0,102.1322,0.1242,1.574,-0.0116,-0.0051,0.9635,199.8059,0.0,7.0985,416.359,10.0227,0.9792,189.7833,12.4824
2979.95,2518.44,2164.3,1031.4032,1.3626,100.0,102.1322,0.1242,1.4899,0.0005,0.0055,0.9676,199.7459,0.0,9.27,426.9702,10.0094,0.9813,189.7365,12.4824
2978.67,2559.32,2253.5111,1397.506,0.966,100.0,109.7611,0.121,1.5643,0.0263,-0.0021,0.9678,200.1374,0.0,9.2329,405.9453,10.4757,0.979,189.6617,12.5218
3108.5,2321.45,2162.8445,1312.3198,0.8286,100.0,100.3633,0.1242,1.3701,-0.0081,0.0013,0.9691,201.0986,0.0,7.0014,409.2618,9.6192,0.9744,191.4793,12.5031
3064.81,2538.43,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.4866,0.0018,-0.0018,0.979,194.7933,0.0,8.7773,397.0927,9.8098,0.9794,184.9834,12.5094
3023.07,2484.55,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.5613,-0.0028,0.0008,0.9665,197.4289,0.0,10.5239,418.3575,10.4001,0.9736,187.0288,12.4231
3032.98,2403.47,2180.7,1159.3838,1.0177,100.0,98.9367,0.1222,1.4234,-0.002,0.0027,0.9762,204.1234,0.0,16.365,429.5954,9.5397,0.973,194.5836,12.508
3750.670763065064,2571.21,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5607,0.0138,0.0039,0.9655,199.3313,0.0,6.354,412.8214,10.087,0.9799,189.2443,12.4996
3041.89,2458.12,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.433,0.0388,0.0167,0.976,196.5961,0.0,3.8595,403.9058,10.503,0.9801,186.0931,12.4892
3006.39,2496.55,2220.4778,1531.698,1.7751,100.0,107.6856,0.1249,1.5624,-0.0159,0.0013,0.9811,197.3294,0.0,12.2403,408.2175,9.4949,0.9818,187.8345,12.5218
2976.75,2508.1,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.4413,-0.0206,0.0151,0.975,196.88,0.0,11.3892,409.5023,10.3778,0.9797,186.5023,12.4996
3009.65,2515.97,2216.4778,1242.235,0.8379,100.0,105.1111,0.1233,1.5996,-0.0095,-0.0072,0.9559,200.4821,0.0,7.5901,404.3479,10.6751,0.9754,189.807,12.5351
3052.16,2576.19,2141.0667,1236.5212,0.9698,100.0,98.3344,0.1238,1.4922,0.0195,0.0003,0.963,197.0727,0.0,8.2874,406.2886,10.3426,0.9695,186.7301,12.5227
3033.91,2607.33,2164.3,1031.4032,1.3626,100.0,102.1322,0.1242,1.5835,-0.0236,0.0044,0.9524,200.9876,0.0,5.112,402.951,10.0777,0.9746,190.9098,12.58
2922.65,2560.92,2201.8222,1288.0857,1.6769,100.0,95.9789,0.1209,1.4838,0.0,-0.0074,0.9752,203.7049,0.0,10.7967,405.6717,10.1225,0.972,193.5824,12.508
2990.72,2425.46,2155.6333,1070.0439,0.8024,100.0,101.4333,0.1241,1.4756,0.0125,-0.0096,0.9816,198.4986,0.0,10.1323,414.9614,9.4603,0.9814,189.0383,12.448
2973.53,2532.81,2228.4444,1364.0563,0.8795,100.0,106.2756,0.1216,1.5731,0.0076,0.004,0.9652,200.3836,0.0,10.1586,416.7089,10.4951,0.9729,189.8885,12.4706
2898.08,2573.36,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.4981,0.0022,-0.002,0.9766,198.6898,0.0,7.1735,404.3186,9.3949,0.9722,189.2949,12.5094
3042.36,2493.85,2124.8444,1180.282,0.8465,100.0,100.7978,0.1257,1.3725,0.0335,0.0001,0.9685,200.9639,0.0,7.4213,421.1456,9.9453,0.981,191.0187,12.4849
2977.46,2497.09,2183.3444,1111.4499,1.5548,100.0,97.5311,0.1236,1.3976,-0.0022,-0.0064,0.9676,193.7936,0.0,5.799,405.4969,9.4392,0.9723,184.3543,12.4998
2994.64,2666.04,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.4268,0.0127,-0.0005,0.9778,198.5237,0.0,6.0522,407.8684,9.4095,0.9727,189.1142,12.5065
2984.68,2497.49,2179.0778,1820.0613,1.6746,100.0,99.33,0.1261,1.4794,0.0042,0.0089,0.932,200.2243,0.0,12.2192,410.2924,10.0009,0.9502,190.2234,12.1227
2949.82,2497.56,2173.4556,1433.6732,1.0304,100.0,110.5422,0.1245,1.4031,0.0027,0.0017,0.9544,204.03,0.0,7.3062,402.2922,10.6914,0.9632,193.3385,12.5553
2968.78,2501.48,2171.8222,1010.0662,0.8599,100.0,103.6356,0.1237,1.5415,0.0055,-0.0208,0.966,200.7314,0.0,10.4629,416.0259,9.0416,0.9608,191.6899,12.5592
3093.75,2440.82,2160.6,1124.5821,1.5257,100.0,98.7122,0.1246,1.5859,0.0286,-0.0035,0.963,199.4305,0.0,10.8755,423.2763,9.163,0.9787,190.2674,12.4824
2973.88,2449.17,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.5071,-0.0085,-0.0068,0.9687,197.8729,0.0,8.6769,404.1517,9.3353,0.9725,188.5376,12.4673
2984.3,2481.2,2238.4556,1256.5186,1.3404,100.0,103.2589,0.1222,1.4773,0.0028,0.0101,0.9746,197.1441,0.0,8.9804,412.6388,9.3019,0.9768,187.8422,12.4618
2931.26,2527.77,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.547,-0.0021,0.003,0.968,195.0624,0.0,5.9987,405.2985,9.4436,0.9728,185.6188,12.4673
2978.18,2484.78,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.4661,-0.0057,0.0036,0.969,198.3914,0.0,10.6617,413.9935,9.3065,0.9732,189.0849,12.4673
2890.67,2574.32,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.5157,-0.0158,0.0008,0.9531,201.5834,0.0,10.2639,410.0418,9.5372,0.9624,192.0462,12.4759
2971.43,2568.93,2167.2,1108.9456,1.4869,100.0,94.26,0.1249,1.5055,0.0354,-0.0032,0.951,198.2406,0.0,4.986,404.3037,10.1487,0.9717,188.0919,12.4706
3022.02,2323.34,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.4527,0.0,-0.0055,0.9752,198.2131,0.0,12.5698,417.7679,9.6063,0.9794,188.6068,12.5218
2941.23,2505.38,2160.6,1124.5821,1.5257,100.0,98.7122,0.1246,1.4713,0.0384,0.0011,0.9529,199.7558,0.0,11.1116,416.9427,9.6635,0.9616,190.0923,12.58
3042.7,2355.11,2242.8555,1430.727,0.8832,100.0,106.21,0.1216,1.4817,0.003,0.0049,0.9771,197.4725,0.0,5.3541,400.4759,10.6081,0.9848,186.8644,12.499
3036.34,2468.91,2179.0778,1820.0613,1.6746,100.0,99.33,0.1261,1.5186,0.0171,0.0043,0.9658,197.2838,0.0,7.3383,421.9003,10.2402,0.9702,187.0436,12.4722
3045.38,2513.26,2124.8444,1180.282,0.8465,100.0,100.7978,0.1257,1.4309,0.0455,-0.0186,0.9537,200.5263,0.0,8.2795,421.7674,10.4038,0.9732,190.1225,12.481
2907.52,2547.13,2159.0556,1084.3779,0.8184,100.0,100.7056,0.1249,1.4043,0.0069,-0.0041,0.9641,198.5285,0.0,11.5415,415.8879,9.3944,0.9576,189.1341,12.5302
3033.29,2508.86,2124.8444,1180.282,0.8465,100.0,100.7978,0.1257,1.4708,0.0121,-0.0155,0.9538,199.8783,0.0,6.6656,413.3757,10.5538,0.9734,189.3245,12.4998
2895.71,2573.59,2173.6444,1458.7176,0.8811,100.0,101.5667,0.1258,1.5477,0.0197,0.0057,0.9477,203.3511,0.0,8.286,411.3554,12.4774,0.9596,190.8736,12.5494
2960.54,2508.09,2164.3,1031.4032,1.3626,100.0,102.1322,0.1242,1.3698,0.0141,0.004,0.9695,198.2963,0.0,8.7521,402.1171,10.3059,0.9748,187.9905,12.4673
